2026-06-03 15:31:21: INFO     | '6687da6d2d88283319953a6346ced30d0f53e2baac4f7ef44041580e8add0298': INICIO_LOG - Log inicializado |
2026-06-03 15:35:02: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:03: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:03: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:03: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:03: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:03: INFO     | '262677c44c45a42e8dd4448d8435108bf4db32b876e28ceb2249126f0b9381e6': CREDENCIAL_ANADIDA: Servicio=GitHub, Usuario=user1 |
2026-06-03 15:35:03: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:03: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:03: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:03: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:03: ERROR    | '71a77524ab3bfbe676277fb28c5aceed78d0cf32e774d8f08e0027598287ae8b': Símbolos no permitidos. Servicio: GitHub; DROP TABLE, Usuario: user1 |
2026-06-03 15:35:03: WARNING  | 'd16de1a0f950ce4376427fc49bf62e2cb3594da681ba436e5f15011bee939396': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:03: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:03: WARNING  | 'c487203c0e72664882a67dc59dfeefd77d5ecdd1573512d452806ade94aa2978': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:04: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:04: ERROR    | '5a3a2ab08e42ffefec19c8e24b3a52baf10429f3cd9b7b69695be403d6bb577a': Símbolos no permitidos. Servicio: GitHub, Usuario: user<> |
2026-06-03 15:35:04: WARNING  | '04b6ecb42c601490e98c223239b22a7e0dc7a6f71e08faffacd3e363783693ce': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:04: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:04: WARNING  | 'c487203c0e72664882a67dc59dfeefd77d5ecdd1573512d452806ade94aa2978': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:04: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:04: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:04: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:04: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:04: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:04: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:04: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:05: INFO     | '2805fcc1dc14df1865ac0d8c9749326338c290215cf4766f4c3c2d1c6d5c51ff': CREDENCIAL_ANADIDA: Servicio=GitHub, Usuario=uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu |
2026-06-03 15:35:05: WARNING  | '704db98ec169abb2c124e292de4f171466251fdb4837ec0ffe42994d01a200e2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:05: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:05: WARNING  | 'c487203c0e72664882a67dc59dfeefd77d5ecdd1573512d452806ade94aa2978': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:05: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:05: WARNING  | 'c487203c0e72664882a67dc59dfeefd77d5ecdd1573512d452806ade94aa2978': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:05: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:05: WARNING  | 'c487203c0e72664882a67dc59dfeefd77d5ecdd1573512d452806ade94aa2978': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:05: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:05: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:05: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:06: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:06: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:06: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:06: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:06: INFO     | '2ee9a289da734a6fde48ef3fa34ab05adf97122c039a05a3d1b55e912657a211': CREDENCIAL_ANADIDA: Servicio=GitHub, Usuario=user_name-123 |
2026-06-03 15:35:06: WARNING  | '07a9b1bc28f6fb36553322d2b4547783b78760b0f773f2cf419c41341b9b9153': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:06: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:06: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:06: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:06: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:06: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:07: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:07: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:07: INFO     | '262677c44c45a42e8dd4448d8435108bf4db32b876e28ceb2249126f0b9381e6': CREDENCIAL_ANADIDA: Servicio=GitHub, Usuario=user1 |
2026-06-03 15:35:07: WARNING  | '232f7ab1274d453d8dc77980b828c47fd4598bbb1fe3376603b54a9e78344e46': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:07: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:07: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:07: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:07: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:07: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:07: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:07: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:08: INFO     | '8dd72c4531d27d459da107640c7c246c7978ac2091a38bd277e39a17e198e8d0': CREDENCIAL_ANADIDA: Servicio=GitHub, Usuario=u |
2026-06-03 15:35:08: WARNING  | 'c264c48bde834e209fd1321bf50b87f15e2f7f446ffabbe3c0455c4b2b388027': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:08: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:08: ERROR    | '455f0507e7bffb74e90addc759f0b49c76b01a68b677245e984b19e150497ec1': Símbolos no permitidos. Servicio: GitHub, Usuario: <script>alert(1)</script> |
2026-06-03 15:35:08: WARNING  | 'bb15bb9b01c8358da6a8e804b4231789a72edfd12e75cca900606f09ba7a20bf': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:08: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:08: WARNING  | 'c487203c0e72664882a67dc59dfeefd77d5ecdd1573512d452806ade94aa2978': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:08: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:08: WARNING  | 'c487203c0e72664882a67dc59dfeefd77d5ecdd1573512d452806ade94aa2978': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:08: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:08: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:08: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:09: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:09: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:09: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:09: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:09: INFO     | '9859d3cb3401dcedc98b048afa7120a6d4e032a1d8f18904d4988be3eff57a33': CREDENCIAL_ANADIDA: Servicio=Binance, Usuario=usuario_api |
2026-06-03 15:35:09: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:09: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:10: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:10: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:10: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:10: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:10: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:10: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:10: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:10: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:10: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:10: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:11: INFO     | '9859d3cb3401dcedc98b048afa7120a6d4e032a1d8f18904d4988be3eff57a33': CREDENCIAL_ANADIDA: Servicio=Binance, Usuario=usuario_api |
2026-06-03 15:35:11: WARNING  | 'a41dd045cfc2726afaa9d3e91bd2127f01f5a561dd4469fbff942001369bda38': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:11: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:11: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:11: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:11: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:11: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:11: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:11: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:12: INFO     | '9859d3cb3401dcedc98b048afa7120a6d4e032a1d8f18904d4988be3eff57a33': CREDENCIAL_ANADIDA: Servicio=Binance, Usuario=usuario_api |
2026-06-03 15:35:12: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:12: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:12: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:12: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:12: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:12: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:12: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:12: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:13: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:13: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:13: INFO     | '9859d3cb3401dcedc98b048afa7120a6d4e032a1d8f18904d4988be3eff57a33': CREDENCIAL_ANADIDA: Servicio=Binance, Usuario=usuario_api |
2026-06-03 15:35:13: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:13: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:13: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:13: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:13: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:13: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:13: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:13: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:14: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:14: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:14: INFO     | '9859d3cb3401dcedc98b048afa7120a6d4e032a1d8f18904d4988be3eff57a33': CREDENCIAL_ANADIDA: Servicio=Binance, Usuario=usuario_api |
2026-06-03 15:35:14: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:14: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:14: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:14: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:14: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:14: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:14: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:14: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:15: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:15: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:15: INFO     | '9859d3cb3401dcedc98b048afa7120a6d4e032a1d8f18904d4988be3eff57a33': CREDENCIAL_ANADIDA: Servicio=Binance, Usuario=usuario_api |
2026-06-03 15:35:15: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:15: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:15: WARNING  | '62235fe0f8b7c690391a86ae017a48661f851449ae9d5894e2f306abede5dfd2': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:15: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:15: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:15: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:16: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:16: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:16: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:16: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:16: INFO     | '9859d3cb3401dcedc98b048afa7120a6d4e032a1d8f18904d4988be3eff57a33': CREDENCIAL_ANADIDA: Servicio=Binance, Usuario=usuario_api |
2026-06-03 15:35:16: WARNING  | 'a41dd045cfc2726afaa9d3e91bd2127f01f5a561dd4469fbff942001369bda38': LOG CORRUPTO: El archivo log_gestor_credenciales.log ha sido modificado |
2026-06-03 15:35:16: INFO     | '4c5e4868b3d22d487155e62a0573525736e5433d98ebedd1b42302e10f7823bf': GestorCredenciales inicializado correctamente |
2026-06-03 15:35:16: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:16: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:16: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:16: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:17: INFO     | '262677c44c45a42e8dd4448d8435108bf4db32b876e28ceb2249126f0b9381e6': CREDENCIAL_ANADIDA: Servicio=GitHub, Usuario=user1 |
2026-06-03 15:35:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:17: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
2026-06-03 15:35:17: DEBUG    | '9114603424b9444d6fb1deae476f0a36c9c19d5ac125164005a5a0e0f0928cfe': AUTENTICACION_EXITOSA  |
2026-06-03 15:35:18: DEBUG    | '99bfd38680264b480c46c8f6abef48e0db8a4cfa6191dd4e045f0d9119b715e4': AUTENTICACION_EXITOSA |
